1933,5/2/86,19:34:01
1934,12/17/05,6:00:26
1935,11/29/93,5:48:44
1936,1/5/90,21:13:08
1937,12/14/89,11:09:13
1938,2/23/01,3:37:16
1939,3/12/81,0:27:01
1940,8/12/13,9:38:13
1941,3/29/09,14:25:32
1942,1/15/92,4:48:12
1943,11/18/85,4:39:17
1944,3/22/99,6:32:49
1945,8/27/83,3:47:31
1946,9/21/91,1:10:23
1947,7/30/06,11:58:52
1948,6/9/07,15:44:04
1949,3/31/02,4:54:12
1950,9/15/05,20:29:20
1951,5/1/90,15:53:01
1952,2/13/11,1:28:13
1953,10/8/82,21:03:59
1954,10/30/09,8:20:02
1955,12/20/07,23:29:44
1956,9/30/91,0:23:17
1957,8/11/12,5:48:32
1958,8/31/92,7:17:35
1959,3/27/00,16:39:14
1960,4/7/99,14:56:09
1961,12/9/81,6:43:52
1962,2/3/89,11:48:14
1963,1/18/99,21:10:44
1964,8/8/10,9:34:54
1965,9/2/96,7:23:13
1966,12/15/08,6:36:46
1967,4/19/91,8:31:58
1968,9/7/05,12:41:36
1969,2/19/99,16:43:47
1970,5/11/05,19:03:33
1971,11/6/13,23:02:05
1972,10/16/03,13:25:41
1973,1/17/99,17:03:59
1974,7/24/87,5:00:27
1975,10/27/97,15:09:03
1976,11/29/83,14:40:24
1977,4/10/99,11:26:38
1978,9/11/02,2:30:45
1979,3/18/92,17:20:27
1980,2/27/88,12:42:39
1981,7/29/91,5:49:43
1982,7/28/94,11:33:35
1983,10/21/83,5:54:35
1984,7/19/87,20:23:03
1985,9/2/93,17:50:14
1986,7/26/91,20:13:14
1987,4/24/97,9:48:11
1988,1/23/08,17:43:47
1989,10/7/99,10:33:38
1990,9/6/86,10:54:45
1991,3/29/85,9:08:25
1992,4/17/08,19:09:58
1993,5/22/05,8:31:13
1994,8/7/00,9:20:49
1995,2/14/93,8:01:15
1996,4/4/98,21:30:05
1997,6/22/93,3:22:28
1998,2/5/90,6:36:36
1999,2/7/81,5:46:16
2000,1/22/89,15:52:29
